V1,V6,V10,V12,V13,V14,V15,Class
58,35.0,29,336.0,7,-1.0,0,1
41,64.0,8,210.0,2,-1.0,0,1
37,425.0,20,226.0,1,-1.0,0,1
40,556.0,17,234.0,1,323.0,1,1
31,54.0,20,775.0,1,-1.0,0,1
49,1245.0,29,115.0,2,198.0,2,1
52,4504.0,17,268.0,2,-1.0,0,1
47,3973.0,6,732.0,2,-1.0,0,1
47,434.0,5,278.0,1,-1.0,0,1
31,720.0,9,94.0,3,-1.0,0,1
37,-456.0,20,42.0,7,-1.0,0,1
42,4791.0,30,88.0,2,-1.0,0,1
54,1544.0,24,82.0,3,-1.0,0,1
35,289.0,11,80.0,10,-1.0,0,1
30,2597.0,11,49.0,1,349.0,3,1
51,2337.0,27,133.0,2,41.0,5,1
39,-516.0,9,86.0,2,-1.0,0,1
42,117.0,9,105.0,1,-1.0,0,1
31,57.0,23,104.0,5,-1.0,0,1
42,1079.0,31,61.0,2,-1.0,0,1
59,47.0,18,110.0,3,374.0,1,1
51,-714.0,18,83.0,2,-1.0,0,1
52,148.0,13,83.0,1,-1.0,0,1
32,233.0,15,391.0,2,-1.0,0,1
59,0.0,20,363.0,2,100.0,6,1
30,179.0,3,8.0,4,-1.0,0,1
41,527.0,22,96.0,1,-1.0,0,1
46,201.0,29,163.0,6,-1.0,0,1
54,191.0,17,44.0,1,-1.0,0,1
38,1373.0,22,119.0,4,-1.0,0,1
51,2125.0,7,20.0,2,-1.0,0,1
36,61.0,19,452.0,2,-1.0,0,1
49,355.0,2,253.0,7,-1.0,0,1
57,-524.0,16,199.0,4,-1.0,0,1
37,0.0,3,144.0,2,463.0,6,1
40,1322.0,8,26.0,1,-1.0,0,1
49,301.0,14,789.0,2,-1.0,0,1
25,3090.0,21,139.0,1,-1.0,0,1
40,4853.0,31,234.0,2,-1.0,0,1
35,246.0,14,157.0,2,345.0,5,1
50,107.0,12,1002.0,5,-1.0,0,1
57,926.0,17,447.0,3,-1.0,0,1
55,-1217.0,19,242.0,4,-1.0,0,1
36,548.0,30,618.0,3,-1.0,0,1
60,874.0,8,861.0,3,-1.0,0,1
43,2113.0,29,33.0,2,-1.0,0,1
54,1090.0,21,160.0,7,-1.0,0,1
27,114.0,9,375.0,2,-1.0,0,1
49,999.0,18,98.0,4,-1.0,0,1
50,1303.0,30,274.0,2,-1.0,0,1
28,103.0,16,461.0,2,-1.0,0,1
51,1883.0,5,57.0,1,-1.0,0,1
35,1257.0,20,93.0,3,329.0,7,1
40,1783.0,19,130.0,1,-1.0,0,1
32,-121.0,13,272.0,1,-1.0,0,1
45,113.0,13,165.0,2,-1.0,0,1
29,25.0,14,244.0,1,343.0,2,1
36,2176.0,28,52.0,2,-1.0,0,1
60,1088.0,26,149.0,1,-1.0,0,1
34,-285.0,15,192.0,1,276.0,3,1
48,762.0,12,81.0,4,-1.0,0,1
37,827.0,26,85.0,16,-1.0,0,1
43,0.0,20,154.0,2,-1.0,0,1
58,943.0,3,243.0,3,-1.0,0,1
53,13901.0,21,59.0,1,-1.0,0,1
48,3287.0,20,242.0,2,307.0,1,1
34,1007.0,21,240.0,2,-1.0,0,1
55,663.0,6,230.0,1,-1.0,0,1
30,106.0,18,149.0,1,-1.0,0,1
42,498.0,11,173.0,2,-1.0,0,1
48,-205.0,9,112.0,1,-1.0,0,1
30,0.0,14,95.0,2,-1.0,0,1
37,756.0,2,74.0,1,-1.0,0,1
49,953.0,14,278.0,2,-1.0,0,1
29,1218.0,30,258.0,2,-1.0,0,1
51,-321.0,6,470.0,2,9.0,2,1
50,0.0,13,120.0,2,91.0,6,1
33,2321.0,2,308.0,1,109.0,4,1
36,1327.0,29,174.0,2,-1.0,0,1
52,-240.0,19,392.0,3,-1.0,0,1
37,13156.0,21,240.0,1,-1.0,0,1
32,10.0,8,107.0,1,-1.0,0,1
48,4906.0,20,200.0,1,190.0,1,1
53,34230.0,7,279.0,1,358.0,9,1
58,5087.0,20,63.0,2,154.0,1,1
42,4.0,2,229.0,8,-1.0,0,1
34,478.0,22,73.0,2,-1.0,0,1
33,91.0,10,526.0,1,-1.0,0,1
50,71.0,6,678.0,1,-1.0,0,1
39,3970.0,18,56.0,1,-1.0,0,1
50,-556.0,22,270.0,2,-1.0,0,1
45,274.0,4,101.0,1,-1.0,0,1
37,101.0,17,130.0,1,-1.0,0,1
48,2330.0,4,15.0,1,-1.0,0,1
30,83.0,18,118.0,2,196.0,1,1
58,149.0,28,289.0,1,-1.0,0,1
48,2805.0,23,212.0,2,-1.0,0,1
56,12.0,20,282.0,2,135.0,1,1
37,15801.0,14,456.0,9,-1.0,0,1
27,-335.0,4,324.0,1,-1.0,0,1
57,0.0,19,188.0,4,-1.0,0,1
61,1857.0,28,173.0,4,-1.0,0,1
36,5000.0,16,177.0,5,-1.0,0,1
36,1941.0,13,156.0,4,-1.0,0,1
33,7.0,18,55.0,1,-1.0,0,1
47,2775.0,14,262.0,1,-1.0,0,1
56,1113.0,12,138.0,1,-1.0,0,1
38,7208.0,13,66.0,1,-1.0,0,1
40,-240.0,28,160.0,3,-1.0,0,1
32,81.0,17,120.0,1,-1.0,0,1
34,13.0,27,222.0,2,-1.0,0,1
45,660.0,15,71.0,2,-1.0,0,1
32,211.0,29,230.0,4,-1.0,0,1
55,223.0,8,273.0,5,-1.0,0,1
49,3293.0,24,260.0,1,77.0,9,1
32,681.0,13,589.0,1,-1.0,0,1
53,1023.0,21,150.0,3,-1.0,0,1
36,1070.0,5,346.0,3,-1.0,0,1
60,182.0,26,166.0,5,181.0,5,1
33,6947.0,20,250.0,2,-1.0,0,1
35,474.0,29,372.0,1,-1.0,0,1
36,466.0,28,171.0,1,-1.0,0,1
31,0.0,6,144.0,2,-1.0,0,1
27,619.0,20,16.0,5,322.0,4,1
47,8226.0,30,137.0,2,-1.0,0,1
32,2481.0,18,547.0,11,-1.0,0,1
38,0.0,18,185.0,3,-1.0,0,1
36,1867.0,27,243.0,2,-1.0,0,1
37,3943.0,19,37.0,1,-1.0,0,1
41,1887.0,12,168.0,2,-1.0,0,1
54,258.0,5,310.0,4,-1.0,0,1
27,1601.0,4,390.0,2,-1.0,0,1
47,6704.0,20,37.0,2,-1.0,0,1
27,7459.0,9,407.0,2,-1.0,0,1
33,350.0,6,148.0,7,227.0,5,1
38,79.0,20,209.0,2,-1.0,0,1
31,937.0,9,51.0,3,-1.0,0,1
39,-50.0,27,59.0,1,-1.0,0,1
59,4399.0,31,69.0,8,-1.0,0,1
40,-495.0,29,303.0,2,-1.0,0,1
26,686.0,30,98.0,2,-1.0,0,1
23,377.0,28,7.0,1,-1.0,0,1
35,37.0,29,104.0,7,-1.0,0,1
36,4543.0,2,252.0,5,-1.0,0,1
46,69.0,18,103.0,2,-1.0,0,1
49,1158.0,14,159.0,3,-1.0,0,1
35,538.0,8,21.0,9,-1.0,0,1
63,1840.0,12,71.0,3,-1.0,0,1
32,29050.0,21,563.0,2,-1.0,0,1
31,19.0,19,178.0,5,-1.0,0,1
31,162.0,24,141.0,11,-1.0,0,1
35,0.0,25,81.0,6,-1.0,0,1
30,32.0,6,122.0,3,-1.0,0,1
55,22.0,8,215.0,1,-1.0,0,1
40,767.0,6,168.0,1,-1.0,0,1
30,-95.0,26,306.0,3,-1.0,0,1
31,-449.0,28,81.0,2,-1.0,0,1
40,-378.0,13,541.0,1,295.0,6,1
28,38.0,18,16.0,5,355.0,3,1
51,300.0,5,8.0,6,-1.0,0,1
30,4.0,27,51.0,3,-1.0,0,1
59,252.0,17,138.0,1,175.0,2,1
43,0.0,20,592.0,1,-1.0,0,1
59,161.0,21,272.0,2,-1.0,0,1
38,294.0,25,172.0,2,-1.0,0,1
38,-145.0,21,54.0,2,-1.0,0,1
55,8592.0,9,255.0,1,-1.0,0,1
42,765.0,27,78.0,8,-1.0,0,1
30,-228.0,15,101.0,1,371.0,1,1
59,94.0,12,256.0,2,-1.0,0,1
38,-14.0,8,124.0,1,-1.0,0,1
45,4466.0,3,110.0,1,-1.0,0,1
25,715.0,26,217.0,1,-1.0,0,1
35,-312.0,29,38.0,3,-1.0,0,1
31,2929.0,20,237.0,3,150.0,3,1
33,229.0,8,205.0,4,-1.0,0,1
54,844.0,5,8.0,7,189.0,18,1
49,1456.0,12,225.0,4,-1.0,0,1
43,-19.0,5,124.0,3,-1.0,0,1
44,251.0,20,14.0,6,-1.0,0,1
30,15.0,26,252.0,2,-1.0,0,1
29,1002.0,14,50.0,2,-1.0,0,1
27,92.0,30,274.0,4,-1.0,0,1
33,-923.0,31,237.0,9,-1.0,0,1
33,399.0,7,143.0,1,-1.0,0,1
40,57.0,6,102.0,4,-1.0,0,1
40,5129.0,21,222.0,6,-1.0,0,1
58,2553.0,14,366.0,2,-1.0,0,1
36,4143.0,16,78.0,5,-1.0,0,1
30,1165.0,25,205.0,1,35.0,2,1
56,1016.0,9,184.0,5,-1.0,0,1
43,2682.0,30,103.0,8,-1.0,0,1
45,1932.0,17,146.0,1,-1.0,0,1
40,-279.0,28,143.0,2,-1.0,0,1
45,1950.0,4,498.0,1,-1.0,0,1
36,16.0,17,89.0,2,-1.0,0,1
55,39.0,13,343.0,1,-1.0,0,1
48,-212.0,26,76.0,1,-1.0,0,1
35,455.0,13,573.0,7,327.0,3,1
54,258.0,26,29.0,1,-1.0,0,1
63,8103.0,7,258.0,1,-1.0,0,1
47,643.0,20,18.0,6,-1.0,0,1
56,1168.0,17,673.0,2,-1.0,0,1
41,446.0,18,296.0,1,186.0,1,1
50,1811.0,8,97.0,4,-1.0,0,1
50,1743.0,6,49.0,5,-1.0,0,1
37,-57.0,31,37.0,20,-1.0,0,1
51,108.0,18,169.0,2,-1.0,0,1
27,574.0,18,196.0,3,-1.0,0,1
41,1785.0,30,225.0,7,-1.0,0,1
33,153.0,2,405.0,1,-1.0,0,1
54,25.0,2,88.0,3,-1.0,0,1
34,714.0,12,166.0,4,-1.0,0,1
33,3301.0,2,131.0,2,171.0,2,1
48,5462.0,6,29.0,4,-1.0,0,1
35,5250.0,20,363.0,1,-1.0,0,1
48,40.0,12,300.0,3,-1.0,0,1
38,1354.0,29,50.0,2,-1.0,0,1
32,146.0,12,69.0,1,361.0,1,1
26,5.0,11,251.0,1,304.0,2,1
47,1111.0,20,415.0,4,-1.0,0,1
29,778.0,6,1994.0,2,-1.0,0,1
54,446.0,3,133.0,4,102.0,4,1
56,401.0,20,26.0,1,-1.0,0,1
38,12.0,28,150.0,2,-1.0,0,1
55,554.0,25,234.0,1,-1.0,0,1
52,98.0,19,148.0,1,-1.0,0,1
51,423.0,14,236.0,1,90.0,1,1
38,362.0,8,100.0,5,-1.0,0,1
30,10152.0,10,266.0,1,-1.0,0,1
33,0.0,20,201.0,2,204.0,2,1
37,260.0,17,446.0,2,-1.0,0,1
52,6873.0,21,235.0,2,-1.0,0,1
31,2137.0,6,132.0,1,-1.0,0,1
30,491.0,9,197.0,4,-1.0,0,1
32,250.0,29,202.0,1,-1.0,0,1
50,0.0,28,39.0,4,-1.0,0,1
27,245.0,5,7.0,7,255.0,11,1
31,79.0,20,78.0,12,-1.0,0,1
35,-15.0,21,554.0,3,-1.0,0,1
24,9.0,17,468.0,1,-1.0,0,1
39,1367.0,9,53.0,4,-1.0,0,1
34,-370.0,21,748.0,1,-1.0,0,1
33,14.0,12,188.0,1,-1.0,0,1
56,276.0,15,301.0,1,368.0,1,1
42,1993.0,29,41.0,1,-1.0,0,1
36,377.0,19,135.0,1,-1.0,0,1
35,556.0,13,214.0,1,-1.0,0,1
48,44.0,6,153.0,1,-1.0,0,1
41,2007.0,30,419.0,1,-1.0,0,1
30,21.0,17,49.0,1,-1.0,0,1
35,1128.0,4,457.0,1,-1.0,0,1
42,1773.0,9,311.0,1,336.0,1,1
34,555.0,7,144.0,18,-1.0,0,1
49,1330.0,18,37.0,1,-1.0,0,1
36,9324.0,30,138.0,8,-1.0,0,1
34,261.0,3,88.0,5,251.0,3,1
45,324.0,13,258.0,4,-1.0,0,1
48,101.0,21,338.0,3,-1.0,0,1
30,695.0,13,478.0,2,-1.0,0,1
33,2583.0,25,241.0,1,108.0,1,1
36,324.0,18,104.0,4,-1.0,0,1
44,744.0,29,574.0,1,-1.0,0,1
37,375.0,9,223.0,2,-1.0,0,1
65,343.0,5,159.0,2,-1.0,0,1
55,1580.0,21,82.0,5,155.0,1,1
59,0.0,17,98.0,1,-1.0,0,1
25,886.0,12,121.0,1,-1.0,0,1
37,0.0,21,169.0,1,113.0,5,1
46,16.0,6,304.0,1,-1.0,0,1
55,831.0,14,144.0,1,-1.0,0,1
51,1440.0,30,309.0,1,-1.0,0,1
27,240.0,9,46.0,1,-1.0,0,1
36,0.0,28,81.0,4,-1.0,0,1
33,256.0,21,151.0,2,-1.0,0,1
49,259.0,13,149.0,1,-1.0,0,1
39,688.0,1,233.0,2,133.0,1,1
52,-33.0,20,257.0,2,-1.0,0,1
32,1581.0,23,331.0,3,-1.0,0,1
45,1757.0,20,1010.0,3,326.0,1,1
44,6945.0,14,114.0,3,-1.0,0,1
44,1258.0,6,607.0,4,-1.0,0,1
38,2283.0,14,221.0,3,-1.0,0,1
32,463.0,13,128.0,2,-1.0,0,1
52,150.0,21,177.0,3,-1.0,0,1
40,2158.0,10,277.0,1,-1.0,0,1
31,-13.0,30,176.0,4,-1.0,0,1
53,1379.0,4,68.0,1,-1.0,0,1
50,5907.0,12,338.0,2,-1.0,0,1
50,65.0,12,11.0,1,-1.0,0,1
30,1058.0,4,515.0,1,-1.0,0,1
45,129.0,9,307.0,2,191.0,1,1
29,8.0,2,107.0,1,-1.0,0,1
57,1556.0,20,340.0,1,-1.0,0,1
36,1790.0,16,386.0,2,-1.0,0,1
46,445.0,10,292.0,1,-1.0,0,1
36,409.0,20,25.0,1,-1.0,0,1
33,522.0,7,559.0,4,-1.0,0,1
36,35.0,21,246.0,4,-1.0,0,1
30,-517.0,22,123.0,2,-1.0,0,1
39,1222.0,23,451.0,4,-1.0,0,1
32,201.0,4,71.0,3,-1.0,0,1
48,-407.0,14,210.0,2,352.0,1,1
26,500.0,15,21.0,6,-1.0,0,1
56,411.0,19,145.0,4,-1.0,0,1
48,1010.0,20,65.0,1,-1.0,0,1
37,3049.0,29,153.0,1,-1.0,0,1
40,164.0,7,398.0,1,-1.0,0,1
48,323.0,28,158.0,10,-1.0,0,1
38,93.0,16,394.0,3,-1.0,0,1
30,228.0,5,232.0,1,365.0,1,1
31,319.0,11,565.0,2,-1.0,0,1
34,-563.0,26,252.0,1,-1.0,0,1
38,57.0,9,21.0,1,-1.0,0,1
40,446.0,8,594.0,4,331.0,1,1
50,2479.0,17,259.0,1,-1.0,0,1
58,3735.0,17,91.0,2,-1.0,0,1
48,0.0,6,236.0,1,-1.0,0,1
50,1457.0,9,167.0,1,-1.0,0,1
36,771.0,8,152.0,1,-1.0,0,1
41,-413.0,8,170.0,2,-1.0,0,1
40,113.0,4,126.0,1,-1.0,0,1
31,203.0,29,442.0,3,-1.0,0,1
31,2978.0,8,146.0,2,-1.0,0,1
40,6.0,16,464.0,1,-1.0,0,1
46,138.0,7,226.0,2,-1.0,0,1
45,675.0,20,890.0,2,-1.0,0,1
38,435.0,23,193.0,2,-1.0,0,1
41,1226.0,18,261.0,1,-1.0,0,1
61,399.0,26,81.0,1,-1.0,0,1
32,1005.0,12,215.0,1,-1.0,0,1
29,503.0,5,433.0,1,199.0,2,1
27,73.0,30,374.0,1,79.0,1,1
62,243.0,25,117.0,1,280.0,1,1
38,0.0,2,29.0,32,-1.0,0,1
47,176.0,19,91.0,2,-1.0,0,1
40,89.0,9,148.0,6,-1.0,0,1
37,308.0,7,96.0,3,-1.0,0,1
54,224.0,5,134.0,2,-1.0,0,1
32,131.0,3,267.0,3,-1.0,0,1
29,154.0,13,20.0,6,358.0,9,1
48,74.0,6,315.0,1,-1.0,0,1
42,1263.0,6,114.0,2,-1.0,0,1
43,176.0,5,253.0,2,286.0,1,1
50,1580.0,19,79.0,3,-1.0,0,1
27,78.0,18,5.0,2,-1.0,0,1
34,0.0,19,115.0,4,-1.0,0,1
50,0.0,7,55.0,1,-1.0,0,1
35,1388.0,28,119.0,5,-1.0,0,1
56,2986.0,30,124.0,1,-1.0,0,1
36,-78.0,6,346.0,1,-1.0,0,1
29,0.0,20,204.0,3,-1.0,0,1
35,496.0,18,135.0,3,-1.0,0,1
33,923.0,30,118.0,6,-1.0,0,1
31,125.0,4,200.0,1,91.0,1,1
46,442.0,7,105.0,2,-1.0,0,1
23,2211.0,15,210.0,2,-1.0,0,1
34,2658.0,31,265.0,1,230.0,2,1
53,1797.0,2,128.0,3,94.0,5,1
55,1735.0,20,375.0,2,-1.0,0,1
35,3889.0,19,265.0,2,-1.0,0,1
32,11.0,5,399.0,1,-1.0,0,1
60,129.0,17,490.0,7,-1.0,0,1
36,1244.0,2,143.0,1,-1.0,0,1
35,2054.0,20,447.0,1,-1.0,0,1
32,0.0,16,387.0,1,-1.0,0,1
53,-137.0,28,72.0,1,-1.0,0,1
41,-396.0,7,104.0,4,-1.0,0,1
48,361.0,17,287.0,1,-1.0,0,1
54,1374.0,15,74.0,2,-1.0,0,1
33,1676.0,12,102.0,2,184.0,2,1
54,760.0,21,336.0,1,-1.0,0,1
43,253.0,21,111.0,5,-1.0,0,1
37,2152.0,18,200.0,1,-1.0,0,1
28,1579.0,14,122.0,3,-1.0,0,1
53,-1455.0,23,169.0,2,-1.0,0,1
36,0.0,18,8.0,7,-1.0,0,1
41,114.0,2,82.0,3,-1.0,0,1
34,530.0,7,57.0,1,-1.0,0,1
52,6429.0,18,138.0,4,-1.0,0,1
44,-99.0,6,111.0,2,-1.0,0,1
46,211.0,14,36.0,2,-1.0,0,1
48,0.0,8,85.0,9,-1.0,0,1
55,1078.0,15,41.0,1,-1.0,0,1
31,283.0,28,98.0,2,241.0,1,1
45,1441.0,18,93.0,1,113.0,2,1
30,5.0,16,476.0,3,-1.0,0,1
32,1337.0,26,368.0,6,-1.0,0,1
43,3723.0,11,134.0,4,-1.0,0,1
30,0.0,11,56.0,3,-1.0,0,1
34,17672.0,20,548.0,1,-1.0,0,1
37,483.0,30,188.0,1,-1.0,0,1
33,1021.0,3,361.0,3,-1.0,0,1
35,0.0,9,42.0,1,-1.0,0,1
53,352.0,20,58.0,5,-1.0,0,1
38,7159.0,30,285.0,2,-1.0,0,1
32,360.0,19,164.0,2,-1.0,0,1
39,138.0,9,61.0,2,-1.0,0,1
60,0.0,18,161.0,2,-1.0,0,1
33,892.0,21,151.0,1,-1.0,0,1
34,504.0,28,260.0,2,-1.0,0,1
59,681.0,14,427.0,2,-1.0,0,1
46,4367.0,3,65.0,1,96.0,1,1
40,1010.0,14,283.0,1,-1.0,0,1
32,3616.0,14,165.0,2,-1.0,0,1
60,130.0,6,151.0,1,-1.0,0,1
50,2410.0,21,65.0,1,-1.0,0,1
25,959.0,9,144.0,5,-1.0,0,1
44,27.0,1,723.0,2,-1.0,0,1
47,759.0,19,30.0,2,-1.0,0,1
33,1148.0,19,299.0,1,-1.0,0,1
28,3028.0,17,183.0,1,-1.0,0,1
47,1152.0,7,260.0,13,-1.0,0,1
32,2421.0,28,14.0,8,-1.0,0,1
41,2015.0,29,480.0,10,-1.0,0,1
36,-251.0,7,162.0,1,-1.0,0,1
34,0.0,28,1025.0,2,-1.0,0,1
31,7826.0,17,133.0,7,-1.0,0,1
36,900.0,6,499.0,4,-1.0,0,1
40,1558.0,20,44.0,15,-1.0,0,1
45,419.0,5,420.0,1,-1.0,0,1
52,1708.0,23,193.0,1,145.0,3,1
30,55.0,21,132.0,1,-1.0,0,1
36,953.0,28,77.0,1,100.0,1,1
50,1545.0,20,25.0,1,-1.0,0,1
53,315.0,5,181.0,2,-1.0,0,1
39,602.0,20,191.0,7,-1.0,0,1
29,260.0,4,453.0,2,273.0,2,1
43,1154.0,15,603.0,11,-1.0,0,1
57,109.0,25,124.0,4,-1.0,0,1
40,281.0,11,7.0,11,360.0,2,1
45,3944.0,18,141.0,1,-1.0,0,1
58,279.0,8,327.0,5,-1.0,0,1
37,135.0,12,268.0,3,-1.0,0,1
51,805.0,13,270.0,2,-1.0,0,1
56,284.0,3,124.0,4,204.0,4,1
32,205.0,18,197.0,3,-1.0,0,1
43,388.0,6,644.0,1,355.0,2,1
31,236.0,4,211.0,3,-1.0,0,1
42,985.0,20,141.0,2,-1.0,0,1
38,93.0,26,69.0,4,-1.0,0,1
34,642.0,17,351.0,1,-1.0,0,1
30,-130.0,3,194.0,2,-1.0,0,1
24,110.0,23,27.0,1,-1.0,0,1
50,1617.0,26,55.0,4,-1.0,0,1
34,1703.0,22,153.0,5,-1.0,0,1
35,441.0,14,8.0,1,-1.0,0,1
59,2764.0,18,459.0,1,56.0,3,1
31,457.0,29,38.0,9,-1.0,0,1
39,0.0,12,15.0,7,-1.0,0,1
29,-233.0,19,329.0,1,-1.0,0,1
50,481.0,13,168.0,1,-1.0,0,1
49,6758.0,27,67.0,3,-1.0,0,1
36,6.0,20,41.0,7,-1.0,0,1
31,150.0,23,83.0,2,-1.0,0,1
53,1958.0,23,164.0,4,-1.0,0,1
31,3.0,25,143.0,3,-1.0,0,1
33,288.0,3,343.0,2,-1.0,0,1
42,-480.0,2,351.0,6,-1.0,0,1
37,1109.0,12,62.0,1,354.0,5,1
42,108.0,13,225.0,2,365.0,7,1
25,173.0,15,186.0,2,-1.0,0,1
42,1278.0,29,422.0,4,-1.0,0,1
45,3150.0,17,101.0,2,-1.0,0,1
56,12.0,8,226.0,1,-1.0,0,1
42,1220.0,28,155.0,2,-1.0,0,1
37,292.0,21,133.0,2,-1.0,0,1
32,113.0,10,68.0,1,-1.0,0,1
43,2696.0,28,86.0,10,-1.0,0,1
32,3820.0,3,105.0,1,-1.0,0,1
42,1882.0,15,87.0,1,-1.0,0,1
50,1765.0,12,247.0,2,-1.0,0,1
38,427.0,18,253.0,1,182.0,1,1
40,573.0,14,329.0,1,-1.0,0,1
44,0.0,19,319.0,1,-1.0,0,1
49,400.0,13,122.0,1,-1.0,0,1
33,0.0,28,236.0,10,-1.0,0,1
34,7541.0,20,541.0,1,-1.0,0,1
45,-160.0,20,15.0,26,-1.0,0,1
33,854.0,29,93.0,1,-1.0,0,1
39,0.0,16,289.0,1,-1.0,0,1
43,690.0,6,171.0,3,-1.0,0,1
55,12159.0,8,179.0,5,139.0,4,1
52,2323.0,18,45.0,4,-1.0,0,1
19,27.0,5,86.0,12,-1.0,0,1
31,1306.0,28,217.0,5,-1.0,0,1
45,102.0,11,282.0,1,-1.0,0,1
46,-154.0,7,215.0,2,294.0,1,1
52,2332.0,29,108.0,2,-1.0,0,1
43,8541.0,23,259.0,9,-1.0,0,1
46,0.0,4,242.0,5,-1.0,0,1
35,-121.0,1,73.0,1,-1.0,0,1
38,982.0,11,176.0,3,-1.0,0,1
35,854.0,19,133.0,20,-1.0,0,1
25,894.0,28,328.0,1,-1.0,0,1
66,0.0,8,189.0,1,-1.0,0,1
47,0.0,12,138.0,2,-1.0,0,1
42,120.0,17,179.0,1,-1.0,0,1
31,397.0,13,134.0,1,350.0,7,1
44,0.0,7,835.0,4,-1.0,0,1
28,21.0,8,219.0,3,-1.0,0,1
59,797.0,18,319.0,2,165.0,2,1
53,65.0,25,41.0,2,-1.0,0,1
32,489.0,20,212.0,1,-1.0,0,1
31,1415.0,7,485.0,1,-1.0,0,1
47,8.0,29,62.0,2,-1.0,0,1
55,-480.0,16,538.0,2,-1.0,0,1
36,227.0,7,336.0,4,-1.0,0,1
48,541.0,14,72.0,1,363.0,2,1
46,990.0,9,420.0,1,-1.0,0,1
46,1483.0,14,174.0,3,-1.0,0,1
27,270.0,27,470.0,2,-1.0,0,1
67,2301.0,16,124.0,1,-1.0,0,1
40,2843.0,20,223.0,1,305.0,1,1
58,-71.0,27,114.0,1,-1.0,0,1
31,5119.0,21,74.0,1,-1.0,0,1
30,3086.0,20,150.0,1,-1.0,0,1
35,577.0,13,55.0,1,364.0,1,1
32,5.0,17,114.0,1,-1.0,0,1
42,636.0,20,91.0,2,-1.0,0,1
43,4016.0,14,159.0,2,-1.0,0,1
33,0.0,26,93.0,1,-1.0,0,1
43,481.0,20,196.0,2,-1.0,0,1
45,5287.0,6,252.0,2,-1.0,0,1
37,5132.0,31,536.0,8,-1.0,0,1
35,1253.0,19,210.0,2,-1.0,0,1
30,-135.0,18,57.0,1,-1.0,0,1
43,1335.0,6,371.0,2,-1.0,0,1
26,2803.0,3,11.0,7,-1.0,0,1
50,0.0,19,638.0,1,-1.0,0,1
44,1033.0,15,71.0,1,-1.0,0,1
41,261.0,5,222.0,1,-1.0,0,1
36,99.0,17,256.0,9,-1.0,0,1
58,703.0,20,37.0,3,-1.0,0,1
60,-396.0,11,443.0,1,350.0,1,1
18,156.0,4,298.0,2,82.0,4,1
56,4889.0,22,705.0,4,-1.0,0,1
29,1615.0,28,551.0,1,-1.0,0,1
40,992.0,31,196.0,2,-1.0,0,1
54,0.0,30,255.0,2,-1.0,0,1
35,2189.0,19,256.0,3,-1.0,0,1
37,1590.0,9,121.0,5,315.0,3,1
49,188.0,23,181.0,16,-1.0,0,1
40,-388.0,4,195.0,3,340.0,1,1
37,414.0,29,293.0,2,162.0,4,1
34,18.0,6,285.0,1,288.0,17,1
40,0.0,26,87.0,2,200.0,2,1
34,682.0,27,472.0,3,-1.0,0,1
48,3324.0,18,203.0,4,-1.0,0,1
32,933.0,12,147.0,4,307.0,1,1
37,1160.0,9,255.0,2,-1.0,0,1
28,970.0,4,297.0,1,-1.0,0,1
45,676.0,30,156.0,4,-1.0,0,1
29,471.0,6,106.0,1,-1.0,0,1
33,596.0,18,77.0,1,127.0,3,1
36,-185.0,12,167.0,2,350.0,2,1
54,446.0,2,122.0,2,91.0,8,1
48,20.0,27,145.0,3,-1.0,0,1
43,1476.0,12,216.0,2,-1.0,0,1
31,110.0,21,238.0,4,-1.0,0,1
30,0.0,16,137.0,1,-1.0,0,1
36,0.0,19,537.0,3,-1.0,0,1
39,313.0,17,125.0,1,-1.0,0,1
37,16.0,18,488.0,5,336.0,2,1
34,157.0,23,20.0,17,-1.0,0,1
34,251.0,24,15.0,3,-1.0,0,1
26,3178.0,2,64.0,1,-1.0,0,1
52,20.0,28,172.0,1,-1.0,0,1
31,-348.0,18,410.0,1,-1.0,0,1
33,327.0,7,109.0,1,-1.0,0,1
37,3175.0,20,168.0,1,-1.0,0,1
43,370.0,7,216.0,1,-1.0,0,1
33,0.0,18,351.0,2,-1.0,0,1
31,591.0,14,287.0,3,-1.0,0,1
47,2515.0,20,40.0,3,-1.0,0,1
59,287.0,20,818.0,2,242.0,8,1
32,356.0,29,56.0,2,223.0,5,1
30,187.0,26,272.0,6,-1.0,0,1
30,778.0,18,22.0,2,346.0,2,1
38,508.0,27,565.0,2,-1.0,0,1
42,0.0,31,33.0,13,-1.0,0,1
59,2605.0,30,85.0,2,-1.0,0,1
23,349.0,18,108.0,1,-1.0,0,1
42,865.0,5,81.0,1,-1.0,0,1
32,715.0,11,159.0,1,-1.0,0,1
37,261.0,22,296.0,3,-1.0,0,1
36,9068.0,23,98.0,1,-1.0,0,1
41,1286.0,17,661.0,4,-1.0,0,1
53,13.0,5,410.0,3,-1.0,0,1
44,381.0,9,92.0,1,-1.0,0,1
37,588.0,14,65.0,4,-1.0,0,1
58,0.0,13,181.0,1,-1.0,0,1
53,267.0,23,90.0,1,-1.0,0,1
30,0.0,8,88.0,5,-1.0,0,1
36,1969.0,13,87.0,1,-1.0,0,1
32,0.0,17,107.0,2,-1.0,0,1
61,3738.0,6,188.0,1,-1.0,0,1
35,-402.0,17,46.0,1,-1.0,0,1
45,0.0,4,153.0,6,-1.0,0,1
40,260.0,19,52.0,1,152.0,6,1
